frame_id,x,y,z,saglik,kaynak,islem_suresi_s
974,97.964955,-242.820449,-8.396054,1,echo,0.0428
975,98.550031,-243.440699,-8.499691,1,echo,0.0436
976,99.162984,-244.077772,-8.602802,1,echo,0.0443
977,99.811916,-244.731026,-8.704667,1,echo,0.0431
978,100.490987,-245.401767,-8.802360,1,echo,0.0417
979,101.199289,-246.078673,-8.892028,1,echo,0.0421
980,101.934095,-246.759824,-8.972700,1,echo,0.0422
981,102.694183,-247.449252,-9.046009,1,echo,0.0420
982,103.488236,-248.138469,-9.112262,1,echo,0.0432
983,104.308031,-248.833524,-9.170316,1,echo,0.0431
984,105.158186,-249.533571,-9.220026,1,echo,0.0417
985,106.038230,-250.236854,-9.260503,1,echo,0.0466
986,106.942881,-250.943806,-9.291498,1,echo,0.0432
987,107.873471,-251.641325,-9.313752,1,echo,0.0442
988,108.830927,-252.333464,-9.327738,1,echo,0.0419
989,109.816680,-253.008365,-9.335024,1,echo,0.0422
990,110.822408,-253.677753,-9.336720,1,echo,0.0472
991,111.849632,-254.322700,-9.334024,1,echo,0.0433
992,112.900181,-254.941041,-9.329436,1,echo,0.0441
993,113.968778,-255.534906,-9.323613,1,echo,0.0482
994,115.056034,-256.090848,-9.318472,1,echo,0.0458
995,116.150086,-256.612581,-9.315129,1,echo,0.0445
996,117.261785,-257.101476,-9.314692,1,echo,0.0469
997,118.381503,-257.550829,-9.317188,1,echo,0.0452
998,119.508594,-257.961017,-9.322930,1,echo,0.0442
999,120.641180,-258.326669,-9.332475,1,echo,0.0458
1000,121.786545,-258.647786,-9.345776,1,echo,0.0442
1001,122.937863,-258.933559,-9.363039,1,echo,0.0525
1002,124.092809,-259.194325,-9.383533,1,echo,0.0454
1003,125.260067,-259.416996,-9.407097,1,echo,0.0453
1004,126.432516,-259.601570,-9.433266,1,echo,0.0450
1005,127.612748,-259.746392,-9.460454,1,echo,0.0450
1006,128.795872,-259.856052,-9.487697,1,echo,0.0480
1007,129.980332,-259.939491,-9.514546,1,echo,0.0445
1008,131.174806,-259.994108,-9.540586,1,echo,0.0456
1009,132.369102,-260.021515,-9.565134,1,echo,0.0441
1010,133.564768,-260.024778,-9.587418,1,echo,0.0444
1011,134.763352,-259.997726,-9.607817,1,echo,0.0437
1012,135.959852,-259.943580,-9.626119,1,echo,0.0436
1013,137.150906,-259.874950,-9.643019,1,echo,0.0429
1014,138.329038,-259.787112,-9.658495,1,echo,0.0426
1015,139.499749,-259.668758,-9.673413,1,echo,0.0449
1016,140.654423,-259.526619,-9.687852,1,echo,0.0444
1017,141.800164,-259.361834,-9.701520,1,echo,0.0433
1018,142.933453,-259.176011,-9.714702,1,echo,0.0439
1019,144.063764,-258.971233,-9.726959,1,echo,0.0413
1020,145.183716,-258.749092,-9.739841,1,echo,0.0430
1021,146.300319,-258.509589,-9.753969,1,echo,0.0456
1022,147.409057,-258.251130,-9.768615,1,echo,0.0423
1023,148.516882,-257.966531,-9.783553,1,echo,0.0426
1024,149.618312,-257.660647,-9.798913,1,echo,0.0435
1025,150.711706,-257.341579,-9.814202,1,echo,0.0437
1026,151.796523,-257.001437,-9.827170,1,echo,0.0447
1027,152.874103,-256.631601,-9.839380,1,echo,0.0450
1028,153.937506,-256.246141,-9.851247,1,echo,0.0433
1029,154.987546,-255.834208,-9.865056,1,echo,0.0422
1030,156.026658,-255.394577,-9.881255,1,echo,0.0471
1031,157.058094,-254.937198,-9.900808,1,echo,0.0458
1032,158.077508,-254.466430,-9.924771,1,echo,0.0455
1033,159.091801,-253.974039,-9.950833,1,echo,0.0446
1034,160.091376,-253.464166,-9.977502,1,echo,0.0467
1035,161.081969,-252.929566,-10.004695,1,echo,0.0454
1036,162.061571,-252.383304,-10.032235,1,echo,0.0466
1037,163.039435,-251.833783,-10.058357,1,echo,0.0445
1038,164.017217,-251.262520,-10.082253,1,echo,0.0424
1039,164.987488,-250.669900,-10.105559,1,echo,0.0445
1040,165.942616,-250.067401,-10.128726,1,echo,0.0453
1041,166.883937,-249.453659,-10.153746,1,echo,0.0433
1042,167.826526,-248.835352,-10.180703,1,echo,0.0478
1043,168.760774,-248.222526,-10.208538,1,echo,0.0422
1044,169.681788,-247.611692,-10.234467,1,echo,0.0440
1045,170.597307,-247.002488,-10.256852,1,echo,0.0422
1046,171.502928,-246.391427,-10.275494,1,echo,0.0438
1047,172.401726,-245.793655,-10.290623,1,echo,0.0421
1048,173.303565,-245.210373,-10.302617,1,echo,0.0450
1049,174.212055,-244.637758,-10.311532,1,echo,0.0441
1050,175.129062,-244.062103,-10.318303,1,echo,0.0418
1051,176.096463,-243.472058,-10.302068,0,slam,0.1509
1052,177.031836,-242.851899,-10.281125,0,slam,0.1555
1053,177.946678,-242.241987,-10.259012,0,slam,0.1507
1054,178.949540,-241.646485,-10.253090,0,slam,0.1528
1055,179.856065,-241.025061,-10.245816,0,slam,0.1510
1056,180.815202,-240.442652,-10.224830,0,slam,0.1577
1057,181.731520,-239.827193,-10.218936,0,slam,0.1506
1058,182.696765,-239.247295,-10.208912,0,slam,0.1531
1059,183.635417,-238.579799,-10.177021,0,slam,0.1606
1060,184.516706,-238.012742,-10.178114,0,slam,0.1542
1061,185.376309,-237.434976,-10.160746,0,slam,0.1566
1062,186.265783,-236.861120,-10.146879,0,slam,0.1548
1063,187.110818,-236.296639,-10.138200,0,slam,0.1565
1064,187.956968,-235.757187,-10.139410,0,slam,0.1573
1065,188.761370,-235.202850,-10.124697,0,slam,0.1625
1066,189.549763,-234.669534,-10.111232,0,slam,0.1521
1067,190.338358,-234.154915,-10.094366,0,slam,0.1557
1068,191.076692,-233.673529,-10.089536,0,slam,0.1573
1069,191.847059,-233.174533,-10.073759,0,slam,0.1562
1070,192.608390,-232.712095,-10.068210,0,slam,0.1582
1071,193.357317,-232.187959,-10.047931,0,slam,0.1634
1072,194.080373,-231.741090,-10.043168,0,slam,0.1513
1073,194.808522,-231.270220,-10.039981,0,slam,0.1596
1074,195.547149,-230.807151,-10.034991,0,slam,0.1623
1075,196.289580,-230.318181,-10.029743,0,slam,0.1581
1076,197.034959,-229.844515,-10.011280,0,slam,0.1567
1077,197.744026,-229.404150,-10.015167,0,slam,0.1560
1078,198.446998,-228.892880,-9.982555,0,slam,0.1534
1079,199.174807,-228.415776,-9.975694,0,slam,0.1535
1080,199.866265,-227.905087,-9.973687,0,slam,0.1580
1081,200.637307,-227.390212,-9.964754,0,slam,0.1645
1082,201.338492,-226.859206,-9.952786,0,slam,0.1597
1083,202.065965,-226.373015,-9.949096,0,slam,0.1590
1084,202.806748,-225.843331,-9.937003,0,slam,0.1611
1085,203.512568,-225.337682,-9.927461,0,slam,0.1631
1086,204.232819,-224.802472,-9.903434,0,slam,0.1603
1087,204.993355,-224.275572,-9.894219,0,slam,0.1603
1088,205.683904,-223.749996,-9.877559,0,slam,0.1562
1089,206.393748,-223.199832,-9.855918,0,slam,0.1581
1090,207.110658,-222.662478,-9.847728,0,slam,0.1633
1091,207.773160,-222.081809,-9.820851,0,slam,0.1580
1092,208.516510,-221.541213,-9.812880,0,slam,0.1546
1093,209.166093,-220.989589,-9.793663,0,slam,0.1568
1094,209.859788,-220.441125,-9.771177,0,slam,0.1611
1095,210.554082,-219.847467,-9.762025,0,slam,0.1626
1096,211.208623,-219.290670,-9.752608,0,slam,0.1572
1097,211.900556,-218.719160,-9.737627,0,slam,0.1582
1098,212.515487,-218.116186,-9.712650,0,slam,0.1531
1099,213.178220,-217.544574,-9.699137,0,slam,0.1544
1100,213.800767,-216.986752,-9.688996,0,slam,0.1609
1101,214.412918,-216.451139,-9.677309,0,slam,0.1586
1102,214.977511,-215.908045,-9.673831,0,slam,0.1672
1103,215.576001,-215.381861,-9.668920,0,slam,0.1665
1104,216.108973,-214.847568,-9.659781,0,slam,0.1609
1105,216.657331,-214.307955,-9.651033,0,slam,0.1658
1106,217.159747,-213.766313,-9.644877,0,slam,0.1609
1107,217.682249,-213.208785,-9.632823,0,slam,0.1712
1108,218.160528,-212.697628,-9.620894,0,slam,0.1642
1109,218.611139,-212.201566,-9.611857,0,slam,0.1583
1110,219.050201,-211.698436,-9.598536,0,slam,0.1591
1111,219.454633,-211.211719,-9.584557,0,slam,0.1655
1112,219.894203,-210.779754,-9.583291,0,slam,0.1622
1113,220.275498,-210.387854,-9.603753,0,slam,0.1671
1114,220.625139,-210.044002,-9.596687,0,slam,0.1674
1115,220.897165,-209.690972,-9.589910,0,slam,0.1647
1116,221.128452,-209.438185,-9.582416,0,slam,0.1595
1117,221.296664,-209.243686,-9.574276,0,slam,0.1601
1118,221.447982,-209.127181,-9.579375,0,slam,0.1580
1119,221.519755,-209.050625,-9.574284,0,slam,0.1642
1120,221.582881,-209.034528,-9.566159,0,slam,0.1597
1121,221.613044,-209.047773,-9.564647,0,slam,0.1673
1122,221.661730,-209.047582,-9.567934,0,slam,0.1718
1123,221.678375,-209.035528,-9.567374,0,slam,0.1841
1124,221.715867,-209.027998,-9.567047,0,slam,0.1639
1125,221.754376,-209.003870,-9.570153,0,slam,0.1598
1126,221.757932,-208.962022,-9.572861,0,slam,0.1622
1127,221.770135,-208.992522,-9.588329,0,slam,0.1705
1128,221.788143,-208.946312,-9.592260,0,slam,0.1613
1129,221.815988,-208.917962,-9.596411,0,slam,0.1678
1130,221.832626,-208.888695,-9.598461,0,slam,0.1573
1131,221.893667,-208.812099,-9.602101,0,slam,0.1581
1132,221.915360,-208.782189,-9.603291,0,slam,0.1630
1133,221.965167,-208.688892,-9.618941,0,slam,0.1760
1134,222.001946,-208.635588,-9.624253,0,slam,0.1679
1135,222.066687,-208.559496,-9.635944,0,slam,0.1609
1136,222.123787,-208.431449,-9.634364,0,slam,0.1678
1137,222.183072,-208.365383,-9.647768,0,slam,0.1695
1138,222.274662,-208.248191,-9.659599,0,slam,0.1647
1139,222.354158,-208.102671,-9.674020,0,slam,0.1671
1140,222.404690,-207.975044,-9.698867,0,slam,0.1644
1141,222.483519,-207.804078,-9.719163,0,slam,0.1717
1142,222.561644,-207.655626,-9.745867,0,slam,0.1673
1143,222.631329,-207.439810,-9.766187,0,slam,0.1714
1144,222.743080,-207.267746,-9.802025,0,slam,0.1609
1145,222.854093,-207.056653,-9.830838,0,slam,0.1668
1146,222.916943,-206.854227,-9.877903,0,slam,0.1654
1147,223.009739,-206.578926,-9.926322,0,slam,0.1700
1148,223.098854,-206.315086,-9.988830,0,slam,0.1573
1149,223.194941,-206.008407,-10.052402,0,slam,0.1552
1150,223.284558,-205.761736,-10.129463,0,slam,0.1602
1151,223.360258,-205.434829,-10.189909,0,slam,0.1618
1152,223.472349,-205.104753,-10.242432,0,slam,0.1729
1153,223.579961,-204.791505,-10.307065,0,slam,0.1625
1154,223.660801,-204.442531,-10.349478,0,slam,0.1596
1155,223.731785,-204.093606,-10.398583,0,slam,0.1583
1156,223.857453,-203.695860,-10.433699,0,slam,0.1585
1157,223.949190,-203.314474,-10.486639,0,slam,0.1628
1158,224.053132,-202.866821,-10.544455,0,slam,0.1625
1159,224.163380,-202.452138,-10.605206,0,slam,0.1719
1160,224.246960,-202.024606,-10.675081,0,slam,0.1612
1161,224.339742,-201.595231,-10.764353,0,slam,0.1583
1162,224.407137,-201.118209,-10.838684,0,slam,0.1590
1163,224.482610,-200.635453,-10.924357,0,slam,0.1615
1164,224.554071,-200.145612,-11.007632,0,slam,0.1599
1165,224.641496,-199.591813,-11.084992,0,slam,0.1616
1166,224.710439,-199.108648,-11.170652,0,slam,0.1623
1167,224.733597,-198.594801,-11.250642,0,slam,0.1570
1168,224.801416,-198.038782,-11.299445,0,slam,0.1700
1169,224.824366,-197.527018,-11.339174,0,slam,0.1755
1170,224.901812,-196.930965,-11.350059,0,slam,0.1709
1171,224.925776,-196.406705,-11.356840,0,slam,0.1604
1172,224.971385,-195.813580,-11.338953,0,slam,0.1662
1173,224.989777,-195.166519,-11.298135,0,slam,0.1628
1174,225.060295,-194.545581,-11.250656,0,slam,0.1651
1175,225.090789,-193.898136,-11.198325,0,slam,0.1642
1176,225.128768,-193.241523,-11.141789,0,slam,0.1580
1177,225.169949,-192.556136,-11.083684,0,slam,0.1648
1178,225.228771,-191.863637,-11.027208,0,slam,0.1561
1179,225.271315,-191.127030,-10.972398,0,slam,0.1706
1180,225.277188,-190.422471,-10.917753,0,slam,0.1684
1181,225.341012,-189.648597,-10.860725,0,slam,0.1706
1182,225.339972,-188.880750,-10.804680,0,slam,0.1624
1183,225.361321,-188.050998,-10.744905,0,slam,0.1621
1184,225.333910,-187.269675,-10.686149,0,slam,0.1621
1185,225.370251,-186.511964,-10.633902,0,slam,0.1548
1186,225.361504,-185.699973,-10.570324,0,slam,0.1620
1187,225.322106,-184.857823,-10.513658,0,slam,0.1637
1188,225.319180,-184.018266,-10.448551,0,slam,0.1583
1189,225.272487,-183.207159,-10.395383,0,slam,0.1679
1190,225.217986,-182.346874,-10.329448,0,slam,0.1710
1191,225.171046,-181.451948,-10.259692,0,slam,0.1571
1192,225.087531,-180.583802,-10.191217,0,slam,0.1607
1193,224.995670,-179.721439,-10.134220,0,slam,0.1573
1194,224.880112,-178.877905,-10.063462,0,slam,0.1566
1195,224.761161,-177.998823,-9.984997,0,slam,0.1575
1196,224.617401,-177.098273,-9.906671,0,slam,0.1588
1197,224.434961,-176.229512,-9.829067,0,slam,0.1533
1198,224.252099,-175.352626,-9.743424,0,slam,0.1504
1199,224.048797,-174.545118,-9.654962,0,slam,0.1507
1200,223.825191,-173.676089,-9.570146,0,slam,0.1631
1201,223.548747,-172.853520,-9.487591,0,slam,0.1554
1202,223.314092,-171.999512,-9.386840,0,slam,0.1460
1203,223.029930,-171.156086,-9.280158,0,slam,0.1560
1204,222.795335,-170.312550,-9.166745,0,slam,0.1466
1205,222.528573,-169.573590,-9.035588,0,slam,0.1480
1206,222.235177,-168.794488,-8.888487,0,slam,0.1496
1207,221.942460,-168.008560,-8.735157,0,slam,0.1448
1208,221.612806,-167.233990,-8.553913,0,slam,0.1483
1209,221.289793,-166.494646,-8.375205,0,slam,0.1411
1210,220.991012,-165.760629,-8.174690,0,slam,0.1459
1211,220.617273,-165.018872,-7.959038,0,slam,0.1505
1212,220.284881,-164.345938,-7.730085,0,slam,0.1421
1213,219.933889,-163.654940,-7.489763,0,slam,0.1404
1214,219.578327,-162.987983,-7.256400,0,slam,0.1456
1215,219.218309,-162.292097,-7.077678,0,slam,0.1500
1216,218.903130,-161.629938,-6.972551,0,slam,0.1564
1217,218.538325,-161.015639,-6.915026,0,slam,0.1474
1218,218.112657,-160.456873,-6.867626,0,slam,0.1605
1219,217.709714,-159.846929,-6.825342,0,slam,0.1590
1220,217.267886,-159.262736,-6.801414,0,slam,0.1553
1221,216.841760,-158.698228,-6.798807,0,slam,0.1421
1222,216.453450,-158.184419,-6.813988,0,slam,0.1471
1223,216.036602,-157.661282,-6.848828,0,slam,0.1526
1224,215.628067,-157.151499,-6.867355,0,slam,0.1419
1225,215.176961,-156.609031,-6.896260,0,slam,0.1419
1226,214.776330,-156.112268,-6.928074,0,slam,0.1484
1227,214.371320,-155.603394,-6.958390,0,slam,0.1421
1228,213.917440,-155.103912,-7.019982,0,slam,0.1563
1229,213.505515,-154.621409,-7.088197,0,slam,0.1501
1230,213.136288,-154.144416,-7.158889,0,slam,0.1506
1231,212.660731,-153.629683,-7.212867,0,slam,0.1571
1232,212.208154,-153.105295,-7.280558,0,slam,0.1579
1233,211.779173,-152.653729,-7.319902,0,slam,0.1457
1234,211.308260,-152.206088,-7.362986,0,slam,0.1452
1235,210.828864,-151.719328,-7.372757,0,slam,0.1452
1236,210.329733,-151.217227,-7.390714,0,slam,0.1516
1237,209.848109,-150.726761,-7.384784,0,slam,0.1450
1238,209.349696,-150.231184,-7.352011,0,slam,0.1549
1239,208.770066,-149.700895,-7.312672,0,slam,0.1524
1240,208.246766,-149.254308,-7.279543,0,slam,0.1462
1241,207.704587,-148.724700,-7.232221,0,slam,0.1586
1242,207.140156,-148.282879,-7.234792,0,slam,0.1451
1243,206.581733,-147.788824,-7.243100,0,slam,0.1553
1244,205.974159,-147.272398,-7.245296,0,slam,0.1525
1245,205.406152,-146.855501,-7.276066,0,slam,0.1523
1246,204.805620,-146.395571,-7.274627,0,slam,0.1612
1247,204.230917,-145.983034,-7.262234,0,slam,0.1577
1248,203.676577,-145.547249,-7.223885,0,slam,0.1500
1249,203.048945,-145.082877,-7.173969,0,slam,0.1703
1250,202.441643,-144.640008,-7.116444,0,slam,0.1695
1251,201.788499,-144.168672,-7.052963,0,slam,0.1677
1252,201.216501,-143.761888,-7.006611,0,slam,0.1791
1253,200.624600,-143.307005,-6.945669,0,slam,0.1543
1254,200.016552,-142.851632,-6.886069,0,slam,0.1533
1255,199.359420,-142.424418,-6.836598,0,slam,0.1534
1256,198.714512,-142.001008,-6.774476,0,slam,0.1576
1257,198.044247,-141.566387,-6.719445,0,slam,0.1589
1258,197.372625,-141.150803,-6.671064,0,slam,0.1526
1259,196.699483,-140.762845,-6.631863,0,slam,0.1461
1260,195.997548,-140.307251,-6.579787,0,slam,0.1616
1261,195.304768,-139.866738,-6.525076,0,slam,0.1485
1262,194.639384,-139.481470,-6.473696,0,slam,0.1596
1263,193.933066,-139.092258,-6.421839,0,slam,0.1601
1264,193.241957,-138.697704,-6.369591,0,slam,0.1516
1265,192.521461,-138.327248,-6.310326,0,slam,0.1588
1266,191.822535,-137.957956,-6.273891,0,slam,0.1607
1267,191.122385,-137.575909,-6.227315,0,slam,0.1586
1268,190.406027,-137.201999,-6.187055,0,slam,0.1612
1269,189.739487,-136.848688,-6.145593,0,slam,0.1609
1270,189.015711,-136.443916,-6.081559,0,slam,0.1834
1271,188.346221,-136.089204,-6.035126,0,slam,0.1508
1272,187.679820,-135.734945,-5.986565,0,slam,0.1751
1273,186.996988,-135.361168,-5.938208,0,slam,0.1615
1274,186.304746,-134.970973,-5.888198,0,slam,0.1842
1275,185.597629,-134.574515,-5.848819,0,slam,0.1611
1276,184.862640,-134.164069,-5.785872,0,slam,0.2052
1277,184.239232,-133.809695,-5.736607,0,slam,0.1572
1278,183.550593,-133.391770,-5.685713,0,slam,0.1900
1279,182.834863,-132.993641,-5.628421,0,slam,0.1735
1280,182.209444,-132.611757,-5.588523,0,slam,0.1641
1281,181.547373,-132.234875,-5.535207,0,slam,0.1649
1282,180.862153,-131.849265,-5.486099,0,slam,0.1659
1283,180.201004,-131.409350,-5.435026,0,slam,0.1715
1284,179.539261,-131.049063,-5.374179,0,slam,0.1702
1285,178.843921,-130.652257,-5.322649,0,slam,0.1668
1286,178.195622,-130.235470,-5.266862,0,slam,0.1550
1287,177.525839,-129.838817,-5.223847,0,slam,0.1670
1288,176.897100,-129.398141,-5.181588,0,slam,0.1636
1289,176.245515,-128.968212,-5.133833,0,slam,0.1556
1290,175.573525,-128.550528,-5.084696,0,slam,0.1640
1291,174.940148,-128.121752,-5.038124,0,slam,0.1553
1292,174.260610,-127.679534,-4.976524,0,slam,0.1672
1293,173.597664,-127.249378,-4.925962,0,slam,0.1583
1294,172.941960,-126.823310,-4.872097,0,slam,0.1725
1295,172.292611,-126.416523,-4.821988,0,slam,0.1639
1296,171.665366,-125.983905,-4.774214,0,slam,0.1572
1297,171.030938,-125.561186,-4.723611,0,slam,0.1589
1298,170.363139,-125.116321,-4.677496,0,slam,0.1670
1299,169.713611,-124.674135,-4.633584,0,slam,0.1652
1300,169.075782,-124.275430,-4.585939,0,slam,0.1582
1301,168.427360,-123.850590,-4.538918,0,slam,0.1638
1302,167.753205,-123.438927,-4.489116,0,slam,0.1588
1303,167.131566,-123.010982,-4.459627,0,slam,0.1584
1304,166.496708,-122.652232,-4.416718,0,slam,0.1550
1305,165.827822,-122.215381,-4.373669,0,slam,0.1567
1306,165.182822,-121.838432,-4.324044,0,slam,0.1537
1307,164.566666,-121.481185,-4.294067,0,slam,0.1574
1308,163.933779,-121.121020,-4.247727,0,slam,0.1602
1309,163.324985,-120.781697,-4.215926,0,slam,0.1558
1310,162.653688,-120.409929,-4.172578,0,slam,0.1594
1311,162.061917,-120.083209,-4.137171,0,slam,0.1563
1312,161.480227,-119.800612,-4.095853,0,slam,0.1565
1313,160.907925,-119.553007,-4.076323,0,slam,0.1581
1314,160.295837,-119.229427,-4.039297,0,slam,0.1616
1315,159.706537,-118.960012,-4.017679,0,slam,0.1620
1316,159.109707,-118.752535,-3.984714,0,slam,0.1574
1317,158.548695,-118.492434,-3.960270,0,slam,0.1690
1318,157.935395,-118.239359,-3.935220,0,slam,0.1590
1319,157.421397,-118.056135,-3.919966,0,slam,0.1609
1320,156.837701,-117.812872,-3.886832,0,slam,0.1656
1321,156.308709,-117.609370,-3.861722,0,slam,0.1615
1322,155.798390,-117.378273,-3.847108,0,slam,0.1593
1323,155.289734,-117.203238,-3.826439,0,slam,0.1593
1324,154.716183,-116.978874,-3.804348,0,slam,0.1577
1325,154.192192,-116.812242,-3.778448,0,slam,0.1571
1326,153.656130,-116.613057,-3.762113,0,slam,0.1604
1327,153.142751,-116.422261,-3.740493,0,slam,0.1588
1328,152.633722,-116.258097,-3.720315,0,slam,0.1602
1329,152.147952,-116.056863,-3.691114,0,slam,0.1579
1330,151.631220,-115.841326,-3.668598,0,slam,0.1598
1331,151.171275,-115.651973,-3.651658,0,slam,0.1577
1332,150.651749,-115.451780,-3.624757,0,slam,0.1559
1333,150.166013,-115.259271,-3.596965,0,slam,0.1586
1334,149.676714,-115.073183,-3.564946,0,slam,0.1606
1335,149.188492,-114.890729,-3.536434,0,slam,0.1635
1336,148.720951,-114.679747,-3.512890,0,slam,0.1612
1337,148.257517,-114.518008,-3.490478,0,slam,0.1641
1338,147.838736,-114.348160,-3.463607,0,slam,0.1680
1339,147.324306,-114.133293,-3.444200,0,slam,0.1700
1340,146.870177,-113.973648,-3.420458,0,slam,0.1651
1341,146.416421,-113.816836,-3.400540,0,slam,0.1646
1342,145.947782,-113.631241,-3.384275,0,slam,0.1651
1343,145.512990,-113.479407,-3.359877,0,slam,0.1643
1344,145.023838,-113.325787,-3.338221,0,slam,0.1640
1345,144.547583,-113.151545,-3.317326,0,slam,0.1581
1346,144.065072,-113.020285,-3.294003,0,slam,0.1604
1347,143.539036,-112.869527,-3.263998,0,slam,0.1583
1348,143.048172,-112.717033,-3.234947,0,slam,0.1624
1349,142.541249,-112.563165,-3.216753,0,slam,0.1685
1350,142.037660,-112.437769,-3.200380,0,slam,0.1624
1351,141.486091,-112.302428,-3.179285,0,slam,0.1750
1352,140.951404,-112.153051,-3.159079,0,slam,0.1636
1353,140.456919,-112.049533,-3.145298,0,slam,0.1625
1354,139.900630,-111.921640,-3.119303,0,slam,0.1579
1355,139.369578,-111.773764,-3.109403,0,slam,0.1602
1356,138.813592,-111.642697,-3.085527,0,slam,0.1577
1357,138.237719,-111.529937,-3.066419,0,slam,0.1698
1358,137.697062,-111.433647,-3.047461,0,slam,0.1621
1359,137.171425,-111.356314,-3.030016,0,slam,0.1582
1360,136.586849,-111.290022,-3.011289,0,slam,0.1533
1361,136.051746,-111.229610,-2.990880,0,slam,0.1584
1362,135.503087,-111.150639,-2.972642,0,slam,0.1577
1363,134.946001,-111.085787,-2.958727,0,slam,0.1631
1364,134.398666,-111.013497,-2.940313,0,slam,0.1663
1365,133.903846,-110.946559,-2.924944,0,slam,0.1585
1366,133.378764,-110.874108,-2.905082,0,slam,0.1622
1367,132.890679,-110.820004,-2.876086,0,slam,0.1662
1368,132.416064,-110.738715,-2.860951,0,slam,0.1589
1369,131.919679,-110.641410,-2.841114,0,slam,0.1590
1370,131.433569,-110.569270,-2.823878,0,slam,0.1621
1371,130.978339,-110.507080,-2.812286,0,slam,0.1540
1372,130.503496,-110.423759,-2.798212,0,slam,0.1600
1373,130.024781,-110.365424,-2.787131,0,slam,0.1612
1374,129.563963,-110.289127,-2.775611,0,slam,0.1573
1375,129.119563,-110.211045,-2.763972,0,slam,0.1624
1376,128.652952,-110.111554,-2.745439,0,slam,0.1572
1377,128.184614,-110.017073,-2.728441,0,slam,0.1603
1378,127.751471,-109.943401,-2.717999,0,slam,0.1579
1379,127.278490,-109.854110,-2.698909,0,slam,0.1629
1380,126.822586,-109.771735,-2.693666,0,slam,0.1608
1381,126.390800,-109.675141,-2.679499,0,slam,0.1593
1382,125.939680,-109.587350,-2.672819,0,slam,0.1616
1383,125.503009,-109.515564,-2.673539,0,slam,0.1539
1384,125.062513,-109.433702,-2.666386,0,slam,0.1579
1385,124.598763,-109.342121,-2.655846,0,slam,0.1678
1386,124.196168,-109.255247,-2.651565,0,slam,0.1530
1387,123.775336,-109.161905,-2.645121,0,slam,0.1572
1388,123.344869,-109.047766,-2.627789,0,slam,0.1618
1389,122.903780,-108.901670,-2.601907,0,slam,0.1597
1390,122.485514,-108.775822,-2.588623,0,slam,0.1535
1391,122.053239,-108.638556,-2.566767,0,slam,0.1645
1392,121.629141,-108.529021,-2.553185,0,slam,0.1589
1393,121.214087,-108.380887,-2.544887,0,slam,0.1648
1394,120.801244,-108.242066,-2.522890,0,slam,0.1535
1395,120.359940,-108.096129,-2.499789,0,slam,0.1821
1396,119.907839,-107.948765,-2.475646,0,slam,0.1622
1397,119.498724,-107.803718,-2.450768,0,slam,0.1625
1398,119.091333,-107.644740,-2.434140,0,slam,0.1595
1399,118.666057,-107.500508,-2.414127,0,slam,0.1637
1400,118.228782,-107.327876,-2.390149,0,slam,0.1537
1401,117.841450,-107.187486,-2.379114,0,slam,0.1689
1402,117.400616,-107.025758,-2.351123,0,slam,0.1623
1403,116.990268,-106.861075,-2.323345,0,slam,0.1654
1404,116.592497,-106.703173,-2.286571,0,slam,0.1586
1405,116.145175,-106.528863,-2.260172,0,slam,0.1585
1406,115.711178,-106.348295,-2.223359,0,slam,0.1598
1407,115.286680,-106.183102,-2.199134,0,slam,0.1640
1408,114.854247,-105.977279,-2.170733,0,slam,0.1500
1409,114.401760,-105.822839,-2.143031,0,slam,0.1657
1410,113.982450,-105.613868,-2.113101,0,slam,0.1611
1411,113.503653,-105.390607,-2.086461,0,slam,0.1602
1412,113.044736,-105.198953,-2.051916,0,slam,0.1619
1413,112.579257,-104.969813,-2.030063,0,slam,0.1550
1414,112.110817,-104.773631,-2.001709,0,slam,0.1602
1415,111.641562,-104.526934,-1.971203,0,slam,0.1614
1416,111.149628,-104.286566,-1.939488,0,slam,0.1583
1417,110.679915,-104.042838,-1.912832,0,slam,0.1596
1418,110.209587,-103.822882,-1.889800,0,slam,0.1607
1419,109.766072,-103.561341,-1.858091,0,slam,0.1546
1420,109.339377,-103.326644,-1.838616,0,slam,0.1543
1421,108.850903,-103.046222,-1.804184,0,slam,0.1574
1422,108.323531,-102.750874,-1.775942,0,slam,0.1664
1423,107.903935,-102.481289,-1.738410,0,slam,0.1621
1424,107.413337,-102.186141,-1.706329,0,slam,0.1585
1425,106.998560,-101.956805,-1.693348,0,slam,0.1563
1426,106.513110,-101.662895,-1.651146,0,slam,0.1559
1427,106.009133,-101.363076,-1.623578,0,slam,0.1653
1428,105.575015,-101.106097,-1.588724,0,slam,0.1661
1429,105.100359,-100.860182,-1.542459,0,slam,0.1613
1430,104.613066,-100.539418,-1.476896,0,slam,0.1598
1431,104.170842,-100.248766,-1.412656,0,slam,0.1585
1432,103.663055,-99.973216,-1.355725,0,slam,0.1588
1433,103.223507,-99.708931,-1.276418,0,slam,0.1589
1434,102.728776,-99.448902,-1.182030,0,slam,0.1561
1435,102.235966,-99.157058,-1.085109,0,slam,0.1709
1436,101.731438,-98.823436,-0.964256,0,slam,0.1554
1437,101.288473,-98.569595,-0.861650,0,slam,0.1591
1438,100.746543,-98.219026,-0.724279,0,slam,0.1547
1439,100.274266,-97.957504,-0.601266,0,slam,0.1779
